bloque,fecha,region,sucursal,mes_num,mes_nombre,n_creditos,capital,pagado,saldo_riesgo,cosecha
B12,2026-06-08,Centro,Pachuca,1,Enero,7,766533.86,688155.7899999999,56392.729999999996,0.9264506462897802
B12,2026-06-08,Centro,Pachuca,2,Febrero,8,686602.35,604997.9199999999,6268.0,0.9908709895909908
B12,2026-06-08,Centro,Pachuca,3,Marzo,12,913077.9600000002,627438.77,79397.87,0.9130437120615635
B12,2026-06-08,Centro,Pachuca,4,Abril,13,1027653.4900000001,442442.0,45296.16,0.9559227303358838
B12,2026-06-08,Centro,Pachuca,5,Mayo,8,672371.19,105492.0,4889.97,0.9927272761344819
B12,2026-06-08,Centro,Pachuca,6,Junio,4,464317.23,0.0,0.0,1.0
B12,2026-06-08,Centro,Pachuca,12,Diciembre,5,415770.56,346357.91000000003,69421.0,0.83305058924807
B12,2026-06-08,Centro,San Juan del Río,1,Enero,10,965642.3300000001,934166.4700000001,33964.2,0.9674042251233953
B12,2026-06-08,Centro,San Juan del Río,2,Febrero,13,1131927.79,883624.5,220574.38999999998,0.8051892956881993
B12,2026-06-08,Centro,San Juan del Río,3,Marzo,20,1867036.16,1219981.0,136839.73,0.9267075095106888
B12,2026-06-08,Centro,San Juan del Río,4,Abril,13,1214860.8,550617.88,9485.16,0.9921923894490629
B12,2026-06-08,Centro,San Juan del Río,5,Mayo,15,1348805.1300000004,168711.6,0.0,1.0
B12,2026-06-08,Centro,San Juan del Río,6,Junio,3,353323.73,0.0,0.0,1.0
B12,2026-06-08,Centro,San Juan del Río,12,Diciembre,15,1513535.05,1304191.4700000002,209387.78000000003,0.8616856742101877
B12,2026-06-08,Centro,Tequisquiapan,1,Enero,6,410363.43999999994,375952.75,34710.25,0.9161458194229
B12,2026-06-08,Centro,Tequisquiapan,2,Febrero,12,1109136.7600000002,915305.87,103237.86000000002,0.9069309000271525
B12,2026-06-08,Centro,Tequisquiapan,3,Marzo,13,1562757.65,948130.5700000001,213466.72,0.8634038233631427
B12,2026-06-08,Centro,Tequisquiapan,4,Abril,5,403786.24,177684.0,3412.57,0.9915485728290295
B12,2026-06-08,Centro,Tequisquiapan,5,Mayo,10,685515.18,104531.0,0.0,1.0
B12,2026-06-08,Centro,Tequisquiapan,6,Junio,3,307778.66000000003,0.0,0.0,1.0
B12,2026-06-08,Centro,Tequisquiapan,12,Diciembre,7,974469.8700000001,824567.41,149910.45,0.8461702463925335
B12,2026-06-08,Centro,Valle de Toluca,1,Enero,21,1228071.5799999998,1134273.9700000002,84401.4,0.9312847790191517
B12,2026-06-08,Centro,Valle de Toluca,2,Febrero,29,2361501.89,2026716.96,178889.92000000004,0.9242502787071664
B12,2026-06-08,Centro,Valle de Toluca,3,Marzo,30,2690220.36,1663875.0,244468.69999999998,0.909126886542484
B12,2026-06-08,Centro,Valle de Toluca,4,Abril,25,1670091.4899999998,747523.96,41062.33,0.9754131254210511
B12,2026-06-08,Centro,Valle de Toluca,5,Mayo,25,1509139.18,272127.0,0.0,1.0
B12,2026-06-08,Centro,Valle de Toluca,6,Junio,5,350865.07,3342.0,0.0,1.0
B12,2026-06-08,Centro,Valle de Toluca,12,Diciembre,18,1644561.61,1594117.2100000002,50483.17,0.969326536814878
B12,2026-06-08,Centro,Zinacantepec,1,Enero,24,2078357.8800000001,1713668.8399999999,355641.47,0.8291346387370013
B12,2026-06-08,Centro,Zinacantepec,2,Febrero,24,1966248.45,1530880.9500000002,255056.0,0.8702837731416903
B12,2026-06-08,Centro,Zinacantepec,3,Marzo,28,2531079.35,1618465.23,206692.08999999997,0.9183429432980836
B12,2026-06-08,Centro,Zinacantepec,4,Abril,28,2362012.19,869467.0,103125.92,0.9563398019550443
B12,2026-06-08,Centro,Zinacantepec,5,Mayo,21,1631395.67,302280.0,96799.68,0.9406644986375378
B12,2026-06-08,Centro,Zinacantepec,6,Junio,5,592569.18,4337.0,0.0,1.0
B12,2026-06-08,Centro,Zinacantepec,12,Diciembre,23,2254589.1599999997,2066351.9399999995,188317.84000000003,0.9165093031849756
B12,2026-06-08,Suc. Digital,Salamanca,1,Enero,33,4274367.51,3938202.06,290370.08,0.9320675937853553
B12,2026-06-08,Suc. Digital,Salamanca,2,Febrero,40,5219277.66,3978363.67,325225.32999999996,0.9376877144336483
B12,2026-06-08,Suc. Digital,Salamanca,3,Marzo,39,5784739.500000001,3311915.91,13335.35,0.997694736297114
B12,2026-06-08,Suc. Digital,Salamanca,4,Abril,44,5704020.62,2117955.11,0.0,0.9999999999999999
B12,2026-06-08,Suc. Digital,Salamanca,5,Mayo,46,6113984.2299999995,956186.0,0.0,1.0
B12,2026-06-08,Suc. Digital,Salamanca,6,Junio,11,1282803.32,141237.0,5980.0,0.99533833448451
B12,2026-06-08,Suc. Digital,Salamanca,12,Diciembre,36,4141182.65,3869990.56,271217.81,0.9345133714399195
B12,2026-06-08,Península Sur,Cancún,1,Enero,20,1766781.62,1595960.88,171209.93,0.9033153061667009
B12,2026-06-08,Península Sur,Cancún,2,Febrero,35,3096003.7199999997,2546384.71,428308.93,0.861663441412144
B12,2026-06-08,Península Sur,Cancún,3,Marzo,35,2980895.85,1800404.31,420279.3,0.8590090626614815
B12,2026-06-08,Península Sur,Cancún,4,Abril,32,2635561.16,1067778.0,118547.54,0.9550200003706232
B12,2026-06-08,Península Sur,Cancún,5,Mayo,35,3195453.1999999997,488588.0,59910.64,0.9812512854201714
B12,2026-06-08,Península Sur,Cancún,6,Junio,14,1292409.5999999999,6087.0,0.0,1.0
B12,2026-06-08,Península Sur,Cancún,12,Diciembre,33,3117322.3800000004,2842002.92,275754.02,0.9116807867654675
B12,2026-06-08,Península Sur,Cozumel,1,Enero,17,1692771.0999999999,1520758.5299999998,160689.66999999998,0.905075033476174
B12,2026-06-08,Península Sur,Cozumel,2,Febrero,17,1547970.89,1297080.71,194746.41999999998,0.8742074471439188
B12,2026-06-08,Península Sur,Cozumel,3,Marzo,19,1392582.3000000003,858829.0,153261.65,0.8899442783381635
B12,2026-06-08,Península Sur,Cozumel,4,Abril,22,2011101.9899999998,777738.0,5901.960000000001,0.9970653104470353
B12,2026-06-08,Península Sur,Cozumel,5,Mayo,16,1288768.9500000002,249505.0,0.0,1.0
B12,2026-06-08,Península Sur,Cozumel,6,Junio,6,362596.89999999997,762.0,0.0,1.0
B12,2026-06-08,Península Sur,Cozumel,12,Diciembre,13,1185568.1300000001,1162909.9000000001,22682.33,0.9808882936149776
B12,2026-06-08,Península Sur,Motul,1,Enero,15,1008371.5500000002,971588.6200000001,36434.76,0.9638978608628932
B12,2026-06-08,Península Sur,Motul,2,Febrero,17,1284450.78,1037067.92,81232.65,0.9367587366796571
B12,2026-06-08,Península Sur,Motul,3,Marzo,23,1619630.7200000002,933027.0,150820.08,0.9068799584142242
B12,2026-06-08,Península Sur,Motul,4,Abril,32,2155495.46,801683.4,11352.890000000001,0.9947330485214754
B12,2026-06-08,Península Sur,Motul,5,Mayo,20,1362424.97,167337.67,0.0,1.0000000000000002
B12,2026-06-08,Península Sur,Motul,6,Junio,8,599716.13,0.0,0.0,1.0
B12,2026-06-08,Península Sur,Motul,12,Diciembre,23,1623313.0199999998,1494149.6699999997,129858.27,0.9204322589613677
B12,2026-06-08,Península Sur,Mérida,1,Enero,8,542738.55,525427.8500000001,17342.0,0.9681049006008511
B12,2026-06-08,Península Sur,Mérida,2,Febrero,14,980761.8100000002,916161.3200000002,46329.03999999999,0.952794104003703
B12,2026-06-08,Península Sur,Mérida,3,Marzo,9,617624.55,307701.0,199477.93,0.6770239622113468
B12,2026-06-08,Península Sur,Mérida,4,Abril,11,815843.1499999999,303539.0,158088.47999999998,0.8062268709371406
B12,2026-06-08,Península Sur,Mérida,5,Mayo,12,868423.25,133584.0,3135.62,0.9963892951967833
B12,2026-06-08,Península Sur,Mérida,6,Junio,3,299255.04000000004,0.0,0.0,1.0
B12,2026-06-08,Península Sur,Mérida,12,Diciembre,7,417595.19,410977.39,6712.06,0.9841525952442125
B12,2026-06-08,Península Sur,Playa del Carmen,1,Enero,17,1768980.0599999998,1673493.68,95500.5,0.9460217883970948
B12,2026-06-08,Península Sur,Playa del Carmen,2,Febrero,17,1295791.46,1041701.42,178116.82,0.8625514170312559
B12,2026-06-08,Península Sur,Playa del Carmen,3,Marzo,19,1710203.3699999999,1149758.49,51112.21,0.9701133731247414
B12,2026-06-08,Península Sur,Playa del Carmen,4,Abril,17,1419681.3800000001,595754.41,47355.77,0.9666433816297568
B12,2026-06-08,Península Sur,Playa del Carmen,5,Mayo,13,1112814.18,186234.51,0.0,1.0000000000000002
B12,2026-06-08,Península Sur,Playa del Carmen,6,Junio,1,63513.6,0.0,0.0,1.0
B12,2026-06-08,Península Sur,Playa del Carmen,12,Diciembre,16,1483881.69,1450751.76,33202.78,0.9776734693720764
B12,2026-06-08,Península Sur,Valladolid,1,Enero,17,968783.1399999999,894639.74,74315.8,0.9234674955222694
B12,2026-06-08,Península Sur,Valladolid,2,Febrero,23,1726380.99,1594614.1099999999,79625.70999999999,0.9538818427327562
B12,2026-06-08,Península Sur,Valladolid,3,Marzo,20,1428383.8800000001,910217.0,150153.59,0.8948786862534459
B12,2026-06-08,Península Sur,Valladolid,4,Abril,15,901245.3300000002,357177.0,83569.59999999998,0.90727319496901
B12,2026-06-08,Península Sur,Valladolid,5,Mayo,22,1440551.66,214123.0,9321.69,0.9935290831569346
B12,2026-06-08,Península Sur,Valladolid,6,Junio,4,341577.81,0.0,0.0,1.0
B12,2026-06-08,Península Sur,Valladolid,12,Diciembre,16,1080298.13,1025235.1499999999,55225.44,0.9490298293860788
Hoy,2026-06-16,Bajío Occidente,Fresnillo,1,Enero,22,1741950.84,1433960.59,308010.44,0.8231923410651474
Hoy,2026-06-16,Bajío Occidente,Fresnillo,2,Febrero,26,2056929.2099999997,1624980.99,394611.81999999995,0.8081551722433852
Hoy,2026-06-16,Bajío Occidente,Fresnillo,3,Marzo,18,2105961.72,1433460.0,252761.14,0.8799782837458222
Hoy,2026-06-16,Bajío Occidente,Fresnillo,4,Abril,23,1929980.95,715097.0,689905.49,0.6425324871729953
Hoy,2026-06-16,Bajío Occidente,Fresnillo,5,Mayo,18,1434535.3599999999,328192.0,9811.77,0.9931603149886804
Hoy,2026-06-16,Bajío Occidente,Fresnillo,6,Junio,10,744722.9999999999,24646.0,0.0,1.0
Hoy,2026-06-16,Bajío Occidente,Fresnillo,12,Diciembre,7,730693.7000000001,387296.72,343410.62,0.5300397690578145
Hoy,2026-06-16,Bajío Occidente,Guadalajara,1,Enero,21,2093055.5799999998,1841974.4100000001,251375.0,0.8800408491780234
Hoy,2026-06-16,Bajío Occidente,Guadalajara,2,Febrero,19,1910408.3499999999,1285494.67,591872.92,0.6901853522572805
Hoy,2026-06-16,Bajío Occidente,Guadalajara,3,Marzo,23,3636815.86,1906327.53,1318420.7799999998,0.6374796440752434
Hoy,2026-06-16,Bajío Occidente,Guadalajara,4,Abril,19,1901217.7600000002,867216.0,117761.11,0.9380601672898319
Hoy,2026-06-16,Bajío Occidente,Guadalajara,5,Mayo,20,1805360.8800000001,498212.0,0.0,1.0
Hoy,2026-06-16,Bajío Occidente,Guadalajara,6,Junio,4,404839.36,16394.0,0.0,1.0
Hoy,2026-06-16,Bajío Occidente,Guadalajara,12,Diciembre,11,1651143.2899999998,1536007.05,141213.19999999998,0.9302687775813814
Hoy,2026-06-16,Bajío Occidente,Irapuato,1,Enero,32,2938827.69,2620807.06,325600.31,0.8917865681332273
Hoy,2026-06-16,Bajío Occidente,Irapuato,2,Febrero,17,1685477.3299999998,1608378.57,68941.85,0.959935925094881
Hoy,2026-06-16,Bajío Occidente,Irapuato,3,Marzo,30,2710213.5499999993,1812712.46,326903.42,0.8793809366055307
Hoy,2026-06-16,Bajío Occidente,Irapuato,4,Abril,27,2642932.2099999995,1174240.1600000001,85234.48000000001,0.9677500316968026
Hoy,2026-06-16,Bajío Occidente,Irapuato,5,Mayo,23,1716713.9500000002,422966.0,0.0,0.9999999999999999
Hoy,2026-06-16,Bajío Occidente,Irapuato,6,Junio,12,1183412.39,48379.0,0.0,1.0
Hoy,2026-06-16,Bajío Occidente,Irapuato,12,Diciembre,18,1695716.3900000001,1490419.6,205661.76,0.8789321190673872
Hoy,2026-06-16,Bajío Occidente,Morelia,1,Enero,12,949153.3200000001,896376.14,52778.200000000004,0.9443955166273874
Hoy,2026-06-16,Bajío Occidente,Morelia,2,Febrero,18,1743524.16,1408577.42,135072.61,0.9225407521740335
Hoy,2026-06-16,Bajío Occidente,Morelia,3,Marzo,22,1900446.3199999998,1055631.3900000001,430924.88,0.7732508014222681
Hoy,2026-06-16,Bajío Occidente,Morelia,4,Abril,25,2253249.1999999997,913687.49,411308.47,0.817459839772716
Hoy,2026-06-16,Bajío Occidente,Morelia,5,Mayo,21,1827412.8699999999,377699.58,5909.4,0.9967662480126892
Hoy,2026-06-16,Bajío Occidente,Morelia,6,Junio,5,353725.3400000001,7824.0,0.0,1.0
Hoy,2026-06-16,Bajío Occidente,Morelia,12,Diciembre,9,976684.9400000001,939423.56,37897.44,0.9618491301811206
Hoy,2026-06-16,Centro,Pachuca,1,Enero,7,766533.86,710155.7899999999,56392.729999999996,0.9264506462897802
Hoy,2026-06-16,Centro,Pachuca,2,Febrero,8,686602.35,628851.85,28225.0,0.9588919263093113
Hoy,2026-06-16,Centro,Pachuca,3,Marzo,12,913077.9600000002,683969.7,86756.33,0.9049869410931788
Hoy,2026-06-16,Centro,Pachuca,4,Abril,13,1027653.4900000001,500017.0,92630.73,0.9098619029649769
Hoy,2026-06-16,Centro,Pachuca,5,Mayo,8,672371.19,160994.0,0.0,1.0000000000000002
Hoy,2026-06-16,Centro,Pachuca,6,Junio,7,800730.29,40542.0,0.0,1.0
Hoy,2026-06-16,Centro,Pachuca,12,Diciembre,5,415770.56,346357.91000000003,69421.0,0.83305058924807
Hoy,2026-06-16,Centro,San Juan del Río,1,Enero,10,965642.3300000001,934166.4700000001,33964.2,0.9674042251233953
Hoy,2026-06-16,Centro,San Juan del Río,2,Febrero,13,1131927.79,918329.69,206640.56,0.8179917289600247
Hoy,2026-06-16,Centro,San Juan del Río,3,Marzo,20,1867036.16,1336622.13,160902.74,0.9138191624526435
Hoy,2026-06-16,Centro,San Juan del Río,4,Abril,13,1214860.8,638364.88,12794.64,0.9894682254954642
Hoy,2026-06-16,Centro,San Juan del Río,5,Mayo,15,1348805.1300000004,243977.6,6458.27,0.9952118583653369
Hoy,2026-06-16,Centro,San Juan del Río,6,Junio,8,783764.69,45895.0,0.0,1.0
Hoy,2026-06-16,Centro,San Juan del Río,12,Diciembre,11,1098396.38,915779.1599999999,182640.41999999998,0.8337419684504058
Hoy,2026-06-16,Centro,Tequisquiapan,1,Enero,6,410363.43999999994,377982.75,32680.25,0.9210926538679958
Hoy,2026-06-16,Centro,Tequisquiapan,2,Febrero,12,1109136.7600000002,1000657.89,92080.13999999998,0.9169914447700749
Hoy,2026-06-16,Centro,Tequisquiapan,3,Marzo,13,1562757.65,1038219.5700000001,213112.43,0.8636305315798647
Hoy,2026-06-16,Centro,Tequisquiapan,4,Abril,5,403786.24,203240.0,3094.68,0.9923358458178267
Hoy,2026-06-16,Centro,Tequisquiapan,5,Mayo,10,685515.18,157787.0,0.0,1.0
Hoy,2026-06-16,Centro,Tequisquiapan,6,Junio,5,613807.4600000001,22413.0,0.0,1.0
Hoy,2026-06-16,Centro,Tequisquiapan,12,Diciembre,5,595785.82,445875.88999999996,149910.45,0.7483828500651459
Hoy,2026-06-16,Centro,Valle de Toluca,1,Enero,21,1228071.5799999998,1134273.9700000002,93811.79999999999,0.9236220334974289
Hoy,2026-06-16,Centro,Valle de Toluca,2,Febrero,29,2361501.89,2104794.3,197818.36,0.9162402575930185
Hoy,2026-06-16,Centro,Valle de Toluca,3,Marzo,30,2690220.36,1870440.0,280748.07,0.8956413369795477
Hoy,2026-06-16,Centro,Valle de Toluca,4,Abril,25,1670091.4899999998,861548.2799999999,51615.82000000001,0.969094016520017
Hoy,2026-06-16,Centro,Valle de Toluca,5,Mayo,25,1509139.18,380614.0,1762.72,0.998831969891604
Hoy,2026-06-16,Centro,Valle de Toluca,6,Junio,12,819666.8800000001,28440.0,0.0,1.0
Hoy,2026-06-16,Centro,Valle de Toluca,12,Diciembre,9,1009626.4500000001,1009651.0599999999,0.0,1.0000243753518936
Hoy,2026-06-16,Centro,Zinacantepec,1,Enero,24,2078357.8800000001,1713668.8399999999,365211.14,0.8245302007371318
Hoy,2026-06-16,Centro,Zinacantepec,2,Febrero,24,1966248.45,1585922.9100000001,250933.32,0.8723804969814472
Hoy,2026-06-16,Centro,Zinacantepec,3,Marzo,28,2531079.35,1762264.24,229226.53,0.9094398482607826
Hoy,2026-06-16,Centro,Zinacantepec,4,Abril,28,2362012.19,1006896.0,161089.3,0.931799970939185
Hoy,2026-06-16,Centro,Zinacantepec,5,Mayo,21,1631395.67,413293.0,98643.76,0.9395341290810217
Hoy,2026-06-16,Centro,Zinacantepec,6,Junio,7,710379.84,45873.0,0.0,1.0
Hoy,2026-06-16,Centro,Zinacantepec,12,Diciembre,14,1398588.68,1323442.8199999998,75192.0,0.9462702214921401
Hoy,2026-06-16,Suc. Digital,Salamanca,1,Enero,33,4274367.51,3977615.53,282435.66000000003,0.9339238731018709
Hoy,2026-06-16,Suc. Digital,Salamanca,2,Febrero,40,5219277.66,4232761.68,388730.28,0.9255204464443073
Hoy,2026-06-16,Suc. Digital,Salamanca,3,Marzo,39,5784739.500000001,3664368.63,78983.76,0.9863461855110328
Hoy,2026-06-16,Suc. Digital,Salamanca,4,Abril,44,5704020.62,2460555.71,5343.32,0.999063236205482
Hoy,2026-06-16,Suc. Digital,Salamanca,5,Mayo,46,6113984.2299999995,1286628.7599999998,1675.24,0.9997259986390249
Hoy,2026-06-16,Suc. Digital,Salamanca,6,Junio,23,2657413.83,243565.77000000002,23929.0,0.9909953806479588
Hoy,2026-06-16,Suc. Digital,Salamanca,12,Diciembre,27,2815412.76,2607125.4000000004,208289.81,0.9260188903882074
Hoy,2026-06-16,Península Sur,Cancún,1,Enero,20,1766781.62,1595960.88,171209.93,0.9033153061667009
Hoy,2026-06-16,Península Sur,Cancún,2,Febrero,35,3096003.7199999997,2617475.8200000003,438531.83999999997,0.8583614718654152
Hoy,2026-06-16,Península Sur,Cancún,3,Marzo,35,2980895.85,1917486.31,483767.38999999996,0.8377107371933172
Hoy,2026-06-16,Península Sur,Cancún,4,Abril,32,2635561.16,1232148.0,182251.59999999998,0.9308490340630152
Hoy,2026-06-16,Península Sur,Cancún,5,Mayo,35,3195453.1999999997,709781.0,72828.76,0.9772086288104611
Hoy,2026-06-16,Península Sur,Cancún,6,Junio,22,2074308.7999999996,110633.0,0.0,0.9999999999999999
Hoy,2026-06-16,Península Sur,Cancún,12,Diciembre,23,2190114.49,2031990.07,158523.3,0.9278008429595842
Hoy,2026-06-16,Península Sur,Cozumel,1,Enero,17,1692771.0999999999,1527131.73,158564.47,0.9063304896923159
Hoy,2026-06-16,Península Sur,Cozumel,2,Febrero,17,1547970.89,1369966.5099999998,155068.76,0.8998399834250113
Hoy,2026-06-16,Península Sur,Cozumel,3,Marzo,19,1392582.3000000003,942585.0,154096.6,0.8893447087471955
Hoy,2026-06-16,Península Sur,Cozumel,4,Abril,22,2011101.9899999998,907840.0,8929.23,0.9955600312443629
Hoy,2026-06-16,Península Sur,Cozumel,5,Mayo,16,1288768.9500000002,345483.0,5341.5,0.9958553470736551
Hoy,2026-06-16,Península Sur,Cozumel,6,Junio,10,763069.2800000001,25219.0,644.93,0.9991548211716765
Hoy,2026-06-16,Península Sur,Cozumel,12,Diciembre,11,808513.3899999999,785854.3200000001,22682.33,0.9719744035407999
Hoy,2026-06-16,Península Sur,Motul,1,Enero,15,1008371.5500000002,971588.6200000001,36813.32,0.9635224436865558
Hoy,2026-06-16,Península Sur,Motul,2,Febrero,17,1284450.78,1072701.77,105620.24,0.917771952304782
Hoy,2026-06-16,Península Sur,Motul,3,Marzo,23,1619630.7200000002,1028294.03,171141.97,0.8943330921754805
Hoy,2026-06-16,Península Sur,Motul,4,Abril,32,2155495.46,942621.4,92857.64000000001,0.9569205123725939
Hoy,2026-06-16,Península Sur,Motul,5,Mayo,20,1362424.97,285800.47,5306.9400000000005,0.9961047836637933
Hoy,2026-06-16,Península Sur,Motul,6,Junio,14,1006984.4,40324.0,0.0,1.0
Hoy,2026-06-16,Península Sur,Motul,12,Diciembre,18,1315407.4699999997,1200412.7,115032.59,0.9125785943727385
Hoy,2026-06-16,Península Sur,Mérida,1,Enero,8,542738.55,525427.8500000001,17342.0,0.9681049006008511
Hoy,2026-06-16,Península Sur,Mérida,2,Febrero,14,980761.8100000002,932283.4700000001,48513.44,0.9505707303183023
Hoy,2026-06-16,Península Sur,Mérida,3,Marzo,9,617624.55,338883.0,194666.03000000003,0.6848149413749826
Hoy,2026-06-16,Península Sur,Mérida,4,Abril,11,815843.1499999999,341707.0,157895.30999999997,0.806463644390469
Hoy,2026-06-16,Península Sur,Mérida,5,Mayo,12,868423.25,176255.0,106790.94,0.8770289256995365
Hoy,2026-06-16,Península Sur,Mérida,6,Junio,5,406250.76999999996,18705.0,0.0,1.0
Hoy,2026-06-16,Península Sur,Mérida,12,Diciembre,4,225377.27,218931.74,6448.0,0.9714011532751284
Hoy,2026-06-16,Península Sur,Playa del Carmen,1,Enero,17,1768980.0599999998,1673493.68,95500.5,0.9460217883970948
Hoy,2026-06-16,Península Sur,Playa del Carmen,2,Febrero,17,1295791.46,1098612.43,177272.16,0.8632039911730859
Hoy,2026-06-16,Península Sur,Playa del Carmen,3,Marzo,19,1710203.3699999999,1298553.1,58025.0,0.9660712807506632
Hoy,2026-06-16,Península Sur,Playa del Carmen,4,Abril,17,1419681.3800000001,660717.41,206851.32,0.8542973635394161
Hoy,2026-06-16,Península Sur,Playa del Carmen,5,Mayo,13,1112814.18,250866.50999999998,12779.19,0.9885163307318748
Hoy,2026-06-16,Península Sur,Playa del Carmen,6,Junio,6,505821.75999999995,0.0,3969.6,0.9921521762922971
Hoy,2026-06-16,Península Sur,Playa del Carmen,12,Diciembre,12,1090528.4200000002,1057354.74,33202.78,0.9695801783872812
Hoy,2026-06-16,Península Sur,Valladolid,1,Enero,17,968783.1399999999,894639.74,74315.8,0.9234674955222694
Hoy,2026-06-16,Península Sur,Valladolid,2,Febrero,23,1726380.99,1628855.7099999997,94699.37,0.9452362598130785
Hoy,2026-06-16,Península Sur,Valladolid,3,Marzo,20,1428383.8800000001,1027031.8999999999,162087.82,0.8865236283680265
Hoy,2026-06-16,Península Sur,Valladolid,4,Abril,15,901245.3300000002,410247.0,132514.58000000002,0.8529650300656757
Hoy,2026-06-16,Península Sur,Valladolid,5,Mayo,22,1440551.66,323267.0,9344.55,0.9935132142362739
Hoy,2026-06-16,Península Sur,Valladolid,6,Junio,10,716996.04,26201.0,0.0,1.0
Hoy,2026-06-16,Península Sur,Valladolid,12,Diciembre,11,769283.31,726460.62,42984.44,0.9443343051339566
